cluster_hard_2.7,mu_2.7_0,mu_2.7_1,mu_2.7_2,_maxu,_second,_margin
0,0.4660514253970615,0.0874541293139346,0.4464944452890038,0.4660514253970615,0.4464944452890038,0.01955698010805773
2,0.4148230652954939,0.1190539544289094,0.4661229802755967,0.4661229802755967,0.4148230652954939,0.05129991498010278
0,0.4667201895663099,0.1543358575193197,0.3789439529143701,0.4667201895663099,0.3789439529143701,0.08777623665193979
0,0.466988545688313,0.1548906318625486,0.3781208224491384,0.466988545688313,0.3781208224491384,0.08886772323917458
0,0.4672284425937351,0.2093916978725085,0.3233798595337564,0.4672284425937351,0.3233798595337564,0.14384858305997866
0,0.4675804887400368,0.2104043112377555,0.3220152000222075,0.4675804887400368,0.3220152000222075,0.1455652887178293
2,0.3326506467490148,0.1994580167589543,0.4678913364920309,0.4678913364920309,0.3326506467490148,0.13524068974301612
0,0.4679315896759359,0.1085544758606236,0.4235139344634404,0.4679315896759359,0.4235139344634404,0.04441765521249552
2,0.3772561461141351,0.154799688288182,0.4679441655976828,0.4679441655976828,0.3772561461141351,0.09068801948354771
0,0.4681088236847499,0.1152789294675349,0.4166122468477151,0.4681088236847499,0.4166122468477151,0.05149657683703479
2,0.3721322825849786,0.1590203883088595,0.4688473291061618,0.4688473291061618,0.3721322825849786,0.09671504652118318
2,0.3561668697741147,0.1746111880464546,0.4692219421794306,0.4692219421794306,0.3561668697741147,0.11305507240531587
1,0.27922033042903,0.4696850200783505,0.2510946494926194,0.4696850200783505,0.27922033042903,0.1904646896493205
2,0.4226757814253513,0.1074963955467819,0.4698278230278669,0.4698278230278669,0.4226757814253513,0.047152041602515626
0,0.4701593866946242,0.2022932173585262,0.3275473959468496,0.4701593866946242,0.3275473959468496,0.1426119907477746
0,0.4702067173549656,0.2120205627777045,0.3177727198673298,0.4702067173549656,0.3177727198673298,0.1524339974876358
0,0.4702159980013653,0.1717851284218226,0.3579988735768122,0.4702159980013653,0.3579988735768122,0.11221712442455312
0,0.4706971972381222,0.2088257850220005,0.3204770177398772,0.4706971972381222,0.3204770177398772,0.150220179498245
2,0.3733469201063748,0.1558844107711141,0.4707686691225111,0.4707686691225111,0.3733469201063748,0.09742174901613626
0,0.4708624176093254,0.2066269371101237,0.3225106452805507,0.4708624176093254,0.3225106452805507,0.14835177232877472
0,0.4710798369796891,0.1768296455964736,0.3520905174238373,0.4710798369796891,0.3520905174238373,0.11898931955585179
0,0.4713979338563845,0.1182018860421862,0.4104001801014293,0.4713979338563845,0.4104001801014293,0.0609977537549552
2,0.422496986536611,0.1060117867171147,0.4714912267462742,0.4714912267462742,0.422496986536611,0.0489942402096632
2,0.4247338217939485,0.1029784532339787,0.4722877249720728,0.4722877249720728,0.4247338217939485,0.0475539031781243
2,0.3672021502466066,0.160169366791383,0.4726284829620105,0.4726284829620105,0.3672021502466066,0.10542633271540391
2,0.3714515385457257,0.1559198361552485,0.4726286252990257,0.4726286252990257,0.3714515385457257,0.1011770867533
2,0.367791080137108,0.1594975505732573,0.4727113692896348,0.4727113692896348,0.367791080137108,0.10492028915252682
2,0.3684059356061421,0.1588390443576795,0.4727550200361783,0.4727550200361783,0.3684059356061421,0.10434908443003621
0,0.4731394444390431,0.1997638797457273,0.3270966758152295,0.4731394444390431,0.3270966758152295,0.1460427686238136
2,0.3706321802526935,0.1558986844650931,0.4734691352822133,0.4734691352822133,0.3706321802526935,0.10283695502951978
0,0.4735774743106936,0.1453901434346194,0.3810323822546869,0.4735774743106936,0.3810323822546869,0.0925450920560067
2,0.4229581264930403,0.1028819352954228,0.4741599382115368,0.4741599382115368,0.4229581264930403,0.05120181171849647
2,0.3424337186983539,0.183171231109587,0.4743950501920589,0.4743950501920589,0.3424337186983539,0.13196133149370504
0,0.4749661579031892,0.2008823205637632,0.3241515215330476,0.4749661579031892,0.3241515215330476,0.15081463637014159
0,0.4752373075432867,0.0917629383977036,0.4329997540590097,0.4752373075432867,0.4329997540590097,0.04223755348427699
2,0.3424186118680045,0.1823321988985152,0.4752491892334802,0.4752491892334802,0.3424186118680045,0.1328305773654757
2,0.4080563345476858,0.1166530899887704,0.4752905754635437,0.4752905754635437,0.4080563345476858,0.06723424091585789
0,0.4760295030892037,0.1741096602550781,0.3498608366557181,0.4760295030892037,0.3498608366557181,0.12616866643348562
2,0.4156582997812151,0.1080582716445315,0.4762834285742532,0.4762834285742532,0.4156582997812151,0.06062512879303811
2,0.3756500278356536,0.1480090783953546,0.4763408937689917,0.4763408937689917,0.3756500278356536,0.10069086593333809
0,0.4766289324096647,0.1191992480951668,0.4041718194951685,0.4766289324096647,0.4041718194951685,0.07245711291449619
0,0.4766380319937913,0.1555604546129313,0.3678015133932772,0.4766380319937913,0.3678015133932772,0.10883651860051408
2,0.4321409746677078,0.0909315266190088,0.4769274987132832,0.4769274987132832,0.4321409746677078,0.04478652404557543
0,0.4769907443935917,0.2061892762299847,0.3168199793764235,0.4769907443935917,0.3168199793764235,0.1601707650171682
0,0.4770814208830348,0.0784499142118122,0.4444686649051528,0.4770814208830348,0.4444686649051528,0.03261275597788199
0,0.4780891613666942,0.205415445802248,0.3164953928310576,0.4780891613666942,0.3164953928310576,0.16159376853563662
2,0.4064908632646896,0.1149225716349996,0.4785865651003106,0.4785865651003106,0.4064908632646896,0.07209570183562103
1,0.2765708987098724,0.4786986038785632,0.2447304974115643,0.4786986038785632,0.2765708987098724,0.20212770516869083
1,0.2812413113593421,0.4789329408339186,0.2398257478067392,0.4789329408339186,0.2812413113593421,0.19769162947457647
2,0.3342053263509411,0.1865463591827175,0.4792483144663413,0.4792483144663413,0.3342053263509411,0.14504298811540023
2,0.3662051681107525,0.1537161998000472,0.4800786320892002,0.4800786320892002,0.3662051681107525,0.11387346397844772
2,0.4039339764527316,0.1157890108055966,0.4802770127416717,0.4802770127416717,0.4039339764527316,0.07634303628894012
2,0.3633110802140329,0.1562848789659102,0.4804040408200569,0.4804040408200569,0.3633110802140329,0.11709296060602398
0,0.4805484789433666,0.1977577731327198,0.3216937479239135,0.4805484789433666,0.3216937479239135,0.15885473101945313
2,0.3557675839491225,0.163137298160632,0.4810951178902454,0.4810951178902454,0.3557675839491225,0.1253275339411229
2,0.3652255735700361,0.1529283782627153,0.4818460481672485,0.4818460481672485,0.3652255735700361,0.11662047459721242
0,0.4820564431065997,0.167915630177492,0.3500279267159083,0.4820564431065997,0.3500279267159083,0.13202851639069135
0,0.4820844519724094,0.2020323866109168,0.3158831614166736,0.4820844519724094,0.3158831614166736,0.1662012905557358
2,0.3664378889829519,0.1512537375991568,0.4823083734178913,0.4823083734178913,0.3664378889829519,0.11587048443493941
0,0.4824404295387094,0.196588669419273,0.3209709010420175,0.4824404295387094,0.3209709010420175,0.16146952849669194
0,0.4827155273340904,0.1343666349814246,0.382917837684485,0.4827155273340904,0.382917837684485,0.09979768964960539
2,0.3519980140900114,0.1652299668175186,0.48277201909247,0.48277201909247,0.3519980140900114,0.13077400500245856
2,0.3875736874356235,0.1293083115065177,0.4831180010578587,0.4831180010578587,0.3875736874356235,0.0955443136222352
2,0.3921138593131705,0.1242445972210722,0.4836415434657571,0.4836415434657571,0.3921138593131705,0.09152768415258661
0,0.4837037274893002,0.1960236212711659,0.3202726512395338,0.4837037274893002,0.3202726512395338,0.16343107624976638
0,0.4837645216743538,0.1561671563393039,0.3600683219863422,0.4837645216743538,0.3600683219863422,0.1236961996880116
0,0.4838121255428792,0.0939432688680807,0.4222446055890401,0.4838121255428792,0.4222446055890401,0.061567519953839134
2,0.4139944568516862,0.1020433317242353,0.4839622114240784,0.4839622114240784,0.4139944568516862,0.06996775457239224
2,0.3593498378132869,0.1566325745737822,0.4840175876129309,0.4840175876129309,0.3593498378132869,0.12466774979964401
0,0.4845887253867672,0.1956505765865892,0.3197606980266434,0.4845887253867672,0.3197606980266434,0.1648280273601238
0,0.4846653833264939,0.1948450756824246,0.3204895409910813,0.4846653833264939,0.3204895409910813,0.1641758423354126
0,0.4853745272537418,0.1244348658822838,0.3901906068639744,0.4853745272537418,0.3901906068639744,0.09518392038976742
0,0.4854695158050207,0.1526841146725458,0.3618463695224334,0.4854695158050207,0.3618463695224334,0.1236231462825873
2,0.3601934455667235,0.1538634473825673,0.4859431070507091,0.4859431070507091,0.3601934455667235,0.1257496614839856
0,0.4863201162369964,0.1937114129397519,0.3199684708232516,0.4863201162369964,0.3199684708232516,0.1663516454137448
0,0.4866853076653739,0.1205056208740226,0.3928090714606036,0.4866853076653739,0.3928090714606036,0.09387623620477026
2,0.4199528524984703,0.0932896241888804,0.4867575233126491,0.4867575233126491,0.4199528524984703,0.06680467081417879
0,0.4869211931067048,0.0800345873480003,0.4330442195452946,0.4869211931067048,0.4330442195452946,0.05387697356141019
0,0.4870887986504881,0.1132286098847295,0.3996825914647822,0.4870887986504881,0.3996825914647822,0.08740620718570591
0,0.4872087372113847,0.1975406246526582,0.3152506381359571,0.4872087372113847,0.3152506381359571,0.17195809907542758
0,0.4874690565118425,0.0872444164337934,0.425286527054364,0.4874690565118425,0.425286527054364,0.06218252945747854
0,0.4880489636776296,0.1948351743129434,0.3171158620094269,0.4880489636776296,0.3171158620094269,0.17093310166820275
0,0.4882769439363225,0.1621964477583048,0.3495266083053726,0.4882769439363225,0.3495266083053726,0.1387503356309499
1,0.2662403753645259,0.488626758311685,0.245132866323789,0.488626758311685,0.2662403753645259,0.22238638294715912
0,0.4887345047613192,0.1934450892701243,0.3178204059685564,0.4887345047613192,0.3178204059685564,0.17091409879276281
0,0.4892813672421379,0.1970330322833726,0.3136856004744893,0.4892813672421379,0.3136856004744893,0.1755957667676486
2,0.399774967506105,0.1108188647856342,0.4894061677082608,0.4894061677082608,0.399774967506105,0.08963120020215581
2,0.395073864820472,0.11534884555751,0.4895772896220178,0.4895772896220178,0.395073864820472,0.09450342480154578
2,0.4155351767418861,0.0942045257882715,0.4902602974698424,0.4902602974698424,0.4155351767418861,0.07472512072795628
2,0.3638098831946473,0.1450687102730227,0.4911214065323299,0.4911214065323299,0.3638098831946473,0.12731152333768259
2,0.3670003131060356,0.141856240415718,0.4911434464782464,0.4911434464782464,0.3670003131060356,0.12414313337221083
2,0.3398913737634511,0.1688941103405975,0.4912145158959513,0.4912145158959513,0.3398913737634511,0.1513231421325002
0,0.4913474314404343,0.1264144820351768,0.3822380865243887,0.4913474314404343,0.3822380865243887,0.10910934491604563
0,0.4915596861124625,0.189291671137747,0.3191486427497904,0.4915596861124625,0.3191486427497904,0.1724110433626721
0,0.4918923445844231,0.1283925433782591,0.3797151120373178,0.4918923445844231,0.3797151120373178,0.11217723254710532
2,0.4112392458951791,0.0967733283738435,0.4919874257309772,0.4919874257309772,0.4112392458951791,0.08074817983579813
2,0.3803025320032165,0.1275125774665287,0.4921848905302546,0.4921848905302546,0.3803025320032165,0.1118823585270381
0,0.4923865362889331,0.1094956869174978,0.3981177767935691,0.4923865362889331,0.3981177767935691,0.09426875949536401
2,0.3988908275498069,0.1083820363977889,0.4927271360524042,0.4927271360524042,0.3988908275498069,0.09383630850259728
