cluster_hard_2.4,mu_2.4_0,mu_2.4_1,mu_2.4_2,_maxu,_second,_margin
1,0.3110105734556932,0.4295367345371004,0.2594526920072063,0.4295367345371004,0.3110105734556932,0.11852616108140718
0,0.4312117227315548,0.3899088113899809,0.1788794658784642,0.4312117227315548,0.3899088113899809,0.04130291134157388
1,0.3909294825429962,0.4336505826683031,0.1754199347887006,0.4336505826683031,0.3909294825429962,0.04272110012530689
0,0.4343583461890383,0.4294872858965043,0.1361543679144572,0.4343583461890383,0.4294872858965043,0.00487106029253398
1,0.4169949635390791,0.4355723035975783,0.1474327328633426,0.4355723035975783,0.4169949635390791,0.018577340058499203
0,0.437216902821199,0.4090989958484063,0.1536841013303947,0.437216902821199,0.4090989958484063,0.028117906972792706
0,0.4386865092992679,0.4000829996360773,0.1612304910646548,0.4386865092992679,0.4000829996360773,0.038603509663190594
1,0.3858339282153841,0.4387404976354552,0.1754255741491606,0.4387404976354552,0.3858339282153841,0.0529065694200711
0,0.4387800771574835,0.4071907275082294,0.1540291953342871,0.4387800771574835,0.4071907275082294,0.03158934964925414
1,0.3943296339373757,0.4390343615831066,0.1666360044795176,0.4390343615831066,0.3943296339373757,0.04470472764573091
0,0.4394233805312274,0.3941654607669408,0.1664111587018317,0.4394233805312274,0.3941654607669408,0.045257919764286614
0,0.441242769136933,0.3919186784889391,0.1668385523741279,0.441242769136933,0.3919186784889391,0.04932409064799392
1,0.3067208767568167,0.44178427818585,0.2514948450573332,0.44178427818585,0.3067208767568167,0.13506340142903328
1,0.4179676907771577,0.4420749186448581,0.1399573905779842,0.4420749186448581,0.4179676907771577,0.02410722786770042
0,0.44273762651983,0.356506604065815,0.2007557694143548,0.44273762651983,0.356506604065815,0.08623102245401498
1,0.3063897794015969,0.4437564241315014,0.2498537964669016,0.4437564241315014,0.3063897794015969,0.1373666447299045
0,0.4465865888492709,0.4420144102172739,0.1113990009334553,0.4465865888492709,0.4420144102172739,0.004572178631996993
0,0.4467774928134426,0.4466375250188443,0.106584982167713,0.4467774928134426,0.4466375250188443,0.00013996779459829467
1,0.4035920560411229,0.4469716627711388,0.1494362811877382,0.4469716627711388,0.4035920560411229,0.043379606730015896
1,0.3041036150680562,0.4485455232333275,0.2473508616986162,0.4485455232333275,0.3041036150680562,0.1444419081652713
1,0.3052185628474549,0.4495223879206826,0.2452590492318623,0.4495223879206826,0.3052185628474549,0.1443038250732277
1,0.4088326919238922,0.4502036489908712,0.1409636590852366,0.4502036489908712,0.4088326919238922,0.041370957066978964
0,0.4506846252747513,0.4482015358925917,0.1011138388326568,0.4506846252747513,0.4482015358925917,0.0024830893821595756
1,0.3904632405048663,0.4524549197763551,0.1570818397187785,0.4524549197763551,0.3904632405048663,0.0619916792714888
1,0.3820370787814375,0.4528475586361396,0.1651153625824227,0.4528475586361396,0.3820370787814375,0.07081047985470212
0,0.4528818325109057,0.4342311828877993,0.1128869846012949,0.4528818325109057,0.4342311828877993,0.018650649623106363
1,0.4313325609972321,0.4533215400651636,0.1153458989376042,0.4533215400651636,0.4313325609972321,0.021988979067931513
1,0.381102047290883,0.4534832186135838,0.165414734095533,0.4534832186135838,0.381102047290883,0.07238117132270083
0,0.4540274926448297,0.4467755668760586,0.0991969404791115,0.4540274926448297,0.4467755668760586,0.007251925768771095
1,0.4017082157035447,0.4544500501564379,0.1438417341400173,0.4544500501564379,0.4017082157035447,0.05274183445289321
0,0.4549947760290312,0.3734772671935883,0.1715279567773804,0.4549947760290312,0.3734772671935883,0.0815175088354429
1,0.3030613969736506,0.4556264409475127,0.2413121620788366,0.4556264409475127,0.3030613969736506,0.1525650439738621
1,0.4557296458854942,0.4557923776125608,0.088477976501945,0.4557923776125608,0.4557296458854942,6.273172706661168e-05
1,0.4560861528545744,0.4569719840874958,0.0869418630579298,0.4569719840874958,0.4560861528545744,0.000885831232921408
1,0.4139806991691528,0.4575330702745975,0.1284862305562496,0.4575330702745975,0.4139806991691528,0.04355237110544469
0,0.4579836250382261,0.4397568169930962,0.1022595579686778,0.4579836250382261,0.4397568169930962,0.018226808045129883
0,0.4582251453504032,0.4399621646162486,0.1018126900333481,0.4582251453504032,0.4399621646162486,0.01826298073415461
1,0.4557406382854505,0.4584649337951415,0.085794427919408,0.4584649337951415,0.4557406382854505,0.002724295509691055
0,0.4589035950680012,0.4484834756041298,0.0926129293278689,0.4589035950680012,0.4484834756041298,0.010420119463871391
1,0.4012074256121426,0.4590327087283845,0.139759865659473,0.4590327087283845,0.4012074256121426,0.057825283116241855
0,0.459552158173038,0.417334893550973,0.1231129482759889,0.459552158173038,0.417334893550973,0.04221726462206504
1,0.3003423109999626,0.4595828931248553,0.2400747958751819,0.4595828931248553,0.3003423109999626,0.15924058212489267
0,0.4595838017149543,0.4438057305630656,0.09661046772198,0.4595838017149543,0.4438057305630656,0.015778071151888673
1,0.4035628306955702,0.4598039553659112,0.1366332139385185,0.4598039553659112,0.4035628306955702,0.05624112467034098
1,0.3853466417165987,0.4600627462463634,0.1545906120370377,0.4600627462463634,0.3853466417165987,0.07471610452976468
0,0.4622002043972066,0.4576018659845288,0.0801979296182645,0.4622002043972066,0.4576018659845288,0.004598338412677816
1,0.4194919992912513,0.4623190678591604,0.1181889328495883,0.4623190678591604,0.4194919992912513,0.04282706856790908
1,0.3001936259678376,0.4633691612437463,0.2364372127884161,0.4633691612437463,0.3001936259678376,0.16317553527590867
1,0.3430112480499487,0.4649798285503754,0.1920089233996758,0.4649798285503754,0.3430112480499487,0.1219685805004267
1,0.4621878890794029,0.4652915004187793,0.0725206105018176,0.4652915004187793,0.4621878890794029,0.003103611339376422
1,0.4232633025148814,0.4661110249035316,0.1106256725815868,0.4661110249035316,0.4232633025148814,0.0428477223886502
0,0.4663977104781677,0.4403848781952261,0.093217411326606,0.4663977104781677,0.4403848781952261,0.0260128322829416
1,0.4452071007215633,0.46662494751788,0.0881679517605568,0.46662494751788,0.4452071007215633,0.021417846796316697
1,0.4302030121673224,0.4666938356071361,0.1031031522255414,0.4666938356071361,0.4302030121673224,0.03649082343981375
1,0.3008503112160243,0.4667093893199029,0.2324402994640728,0.4667093893199029,0.3008503112160243,0.16585907810387862
1,0.4604583384467705,0.4671770366574962,0.0723646248957333,0.4671770366574962,0.4604583384467705,0.006718698210725738
0,0.4672362034280579,0.4460300539125401,0.0867337426594021,0.4672362034280579,0.4460300539125401,0.021206149515517803
0,0.4672410954515504,0.4156767489187931,0.1170821556296565,0.4672410954515504,0.4156767489187931,0.05156434653275732
0,0.4673418791495123,0.4411054642257592,0.0915526566247284,0.4673418791495123,0.4411054642257592,0.026236414923753115
0,0.467628145224424,0.4604283186099822,0.0719435361655938,0.467628145224424,0.4604283186099822,0.0071998266144417955
0,0.4683130589726323,0.3538855665782335,0.1778013744491341,0.4683130589726323,0.3538855665782335,0.11442749239439881
0,0.4690169622486077,0.4243429411305857,0.1066400966208065,0.4690169622486077,0.4243429411305857,0.044674021118022045
0,0.4693323256618375,0.4306675178234794,0.1000001565146829,0.4693323256618375,0.4306675178234794,0.03866480783835813
0,0.4707854961559698,0.349051219388367,0.1801632844556632,0.4707854961559698,0.349051219388367,0.12173427676760284
1,0.359937786066853,0.4720839013157978,0.1679783126173492,0.4720839013157978,0.359937786066853,0.1121461152489448
0,0.4724195445964023,0.4557510650444809,0.0718293903591167,0.4724195445964023,0.4557510650444809,0.01666847955192141
0,0.4736933033108869,0.4364470532584406,0.0898596434306725,0.4736933033108869,0.4364470532584406,0.037246250052446306
1,0.4141249252596055,0.4742997709495151,0.1115753037908793,0.4742997709495151,0.4141249252596055,0.060174845689909606
0,0.4743009294919591,0.4009454275555709,0.1247536429524699,0.4743009294919591,0.4009454275555709,0.07335550193638823
0,0.4744842304810698,0.4062235435237703,0.11929222599516,0.4744842304810698,0.4062235435237703,0.06826068695729948
2,0.2349816730151187,0.2900102090590921,0.4750081179257893,0.4750081179257893,0.2900102090590921,0.1849979088666972
1,0.3907201521929117,0.476905331678616,0.1323745161284722,0.476905331678616,0.3907201521929117,0.08618517948570431
1,0.3749378704969675,0.4780566065241361,0.1470055229788963,0.4780566065241361,0.3749378704969675,0.10311873602716864
1,0.3438870411814202,0.4795847992329367,0.1765281595856431,0.4795847992329367,0.3438870411814202,0.13569775805151646
0,0.4797166532131833,0.4425506136187182,0.0777327331680983,0.4797166532131833,0.4425506136187182,0.03716603959446507
1,0.3844434704402316,0.4800699237363341,0.1354866058234341,0.4800699237363341,0.3844434704402316,0.09562645329610253
1,0.2961954932902167,0.4818909379391754,0.2219135687706077,0.4818909379391754,0.2961954932902167,0.1856954446489587
0,0.4833185514856554,0.4451090309401479,0.0715724175741965,0.4833185514856554,0.4451090309401479,0.03820952054550747
0,0.4859784975841363,0.3962856406463493,0.1177358617695142,0.4859784975841363,0.3962856406463493,0.089692856937787
1,0.2932465413277549,0.4860122757069764,0.2207411829652687,0.4860122757069764,0.2932465413277549,0.1927657343792215
1,0.4099810004561498,0.4862670445765067,0.1037519549673435,0.4862670445765067,0.4099810004561498,0.07628604412035689
0,0.4868632955635379,0.3482093612811284,0.1649273431553337,0.4868632955635379,0.3482093612811284,0.13865393428240952
1,0.3762710792620744,0.4872816140979868,0.1364473066399387,0.4872816140979868,0.3762710792620744,0.11101053483591239
0,0.4885207083373301,0.3523875239804278,0.1590917676822421,0.4885207083373301,0.3523875239804278,0.1361331843569023
0,0.4892356513250317,0.4211664911549433,0.0895978575200249,0.4892356513250317,0.4211664911549433,0.0680691601700884
1,0.3776316143888561,0.4896393641012105,0.1327290215099333,0.4896393641012105,0.3776316143888561,0.11200774971235439
1,0.2915162266547035,0.4903853308174248,0.2180984425278717,0.4903853308174248,0.2915162266547035,0.1988691041627213
1,0.3983488591649323,0.4906469946842355,0.1110041461508321,0.4906469946842355,0.3983488591649323,0.09229813551930321
1,0.3996098410610174,0.4911189544265677,0.1092712045124148,0.4911189544265677,0.3996098410610174,0.09150911336555034
1,0.2951495199494703,0.4919645177881657,0.2128859622623639,0.4919645177881657,0.2951495199494703,0.19681499783869538
0,0.4932999488829067,0.3653141688772621,0.1413858822398312,0.4932999488829067,0.3653141688772621,0.1279857800056446
2,0.278174929128023,0.2284363260729287,0.4933887447990481,0.4933887447990481,0.278174929128023,0.2152138156710251
1,0.3581762721613615,0.4942888085440832,0.1475349192945552,0.4942888085440832,0.3581762721613615,0.1361125363827217
1,0.4103822437770084,0.495505186691347,0.0941125695316444,0.495505186691347,0.4103822437770084,0.08512294291433864
1,0.4167145168536443,0.4961566248821804,0.0871288582641753,0.4961566248821804,0.4167145168536443,0.07944210802853607
1,0.4179468699301084,0.4962503205399132,0.0858028095299782,0.4962503205399132,0.4179468699301084,0.07830345060980481
1,0.3946601389585464,0.49751999657179,0.1078198644696635,0.49751999657179,0.3946601389585464,0.10285985761324362
0,0.4980129197475856,0.3447351114260534,0.157251968826361,0.4980129197475856,0.3447351114260534,0.1532778083215322
1,0.2912780141908966,0.498049024564911,0.2106729612441922,0.498049024564911,0.2912780141908966,0.2067710103740144
0,0.4984963220164461,0.4371253468223048,0.064378331161249,0.4984963220164461,0.4371253468223048,0.06137097519414131
1,0.3937525165508088,0.4989477207244112,0.10729976272478,0.4989477207244112,0.3937525165508088,0.1051952041736024
1,0.41010307299283,0.4989513064358754,0.0909456205712945,0.4989513064358754,0.41010307299283,0.08884823344304538
0,0.4992149617449689,0.3663433483657187,0.1344416898893122,0.4992149617449689,0.3663433483657187,0.1328716133792502
1,0.3759452569236187,0.4995296759066404,0.124525067169741,0.4995296759066404,0.3759452569236187,0.1235844189830217
2,0.2321418288653016,0.2682376886157598,0.4996204825189383,0.4996204825189383,0.2682376886157598,0.2313827939031785
0,0.4998578068591209,0.4071674397774408,0.0929747533634382,0.4998578068591209,0.4071674397774408,0.0926903670816801
0,0.5010804516648946,0.4308281395553162,0.0680914087797893,0.5010804516648946,0.4308281395553162,0.07025231210957839
1,0.3893707144213666,0.5013536961242836,0.1092755894543497,0.5013536961242836,0.3893707144213666,0.11198298170291698
1,0.2915123376277599,0.5017624315490955,0.2067252308231444,0.5017624315490955,0.2915123376277599,0.2102500939213356
1,0.4118350502034318,0.5020154593151663,0.0861494904814017,0.5020154593151663,0.4118350502034318,0.09018040911173453
0,0.5030486551922043,0.4040824513996183,0.0928688934081773,0.5030486551922043,0.4040824513996183,0.09896620379258603
1,0.3845641937602658,0.5032124310137207,0.1122233752260135,0.5032124310137207,0.3845641937602658,0.11864823725345491
1,0.2894007106097482,0.5033101506268475,0.2072891387634042,0.5033101506268475,0.2894007106097482,0.21390944001709927
1,0.2938703404260996,0.5033521602388078,0.2027774993350926,0.5033521602388078,0.2938703404260996,0.2094818198127082
1,0.291388511824949,0.5045125873434385,0.2040989008316123,0.5045125873434385,0.291388511824949,0.2131240755184895
1,0.3511621329967345,0.5045977448586316,0.1442401221446338,0.5045977448586316,0.3511621329967345,0.15343561186189714
1,0.3234946944897061,0.5046176318204073,0.1718876736898865,0.5046176318204073,0.3234946944897061,0.18112293733070123
1,0.4117623470117748,0.5046783005462034,0.0835593524420217,0.5046783005462034,0.4117623470117748,0.09291595353442866
1,0.3191569968128083,0.5048933007501377,0.1759497024370539,0.5048933007501377,0.3191569968128083,0.18573630393732943
1,0.381316074613085,0.5050094087416506,0.1136745166452644,0.5050094087416506,0.381316074613085,0.12369333412856559
1,0.418223592630702,0.5056572818696071,0.0761191254996909,0.5056572818696071,0.418223592630702,0.0874336892389051
1,0.2984455200408739,0.5056874434619646,0.1958670364971614,0.5056874434619646,0.2984455200408739,0.2072419234210907
1,0.4046960582134927,0.5057839013620975,0.0895200404244098,0.5057839013620975,0.4046960582134927,0.1010878431486048
1,0.3884306757426418,0.5057874064053489,0.1057819178520093,0.5057874064053489,0.3884306757426418,0.11735673066270713
2,0.2542386510202711,0.2397641488652806,0.5059972001144483,0.5059972001144483,0.2542386510202711,0.25175854909417716
1,0.4061884564308178,0.5064679079549642,0.0873436356142179,0.5064679079549642,0.4061884564308178,0.10027945152414641
0,0.5065487745064172,0.4106237804933597,0.0828274450002231,0.5065487745064172,0.4106237804933597,0.09592499401305754
1,0.289513334937563,0.5068314794274812,0.2036551856349557,0.5068314794274812,0.289513334937563,0.2173181444899182
1,0.343300893960285,0.5070540538411968,0.1496450521985181,0.5070540538411968,0.343300893960285,0.16375315988091182
2,0.219102687030858,0.2734766850905499,0.507420627878592,0.507420627878592,0.2734766850905499,0.2339439427880421
1,0.2890314079787233,0.507652680492662,0.2033159115286147,0.507652680492662,0.2890314079787233,0.2186212725139387
1,0.3676512904544967,0.5080153963339561,0.124333313211547,0.5080153963339561,0.3676512904544967,0.1403641058794594
0,0.5094340739677058,0.3485300257801204,0.1420359002521738,0.5094340739677058,0.3485300257801204,0.1609040481875854
1,0.365358346284375,0.5096733703261261,0.1249682833894989,0.5096733703261261,0.365358346284375,0.14431502404175112
1,0.4174083232967333,0.5096895651735694,0.0729021115296972,0.5096895651735694,0.4174083232967333,0.09228124187683617
1,0.290477230121255,0.5103300351977236,0.1991927346810213,0.5103300351977236,0.290477230121255,0.2198528050764686
1,0.3918596822775629,0.510429100484506,0.0977112172379311,0.510429100484506,0.3918596822775629,0.11856941820694306
1,0.2885734894611448,0.5108003720964263,0.200626138442429,0.5108003720964263,0.2885734894611448,0.22222688263528145
1,0.3835111381353191,0.5108405970350283,0.1056482648296526,0.5108405970350283,0.3835111381353191,0.12732945889970915
0,0.5109772221965841,0.3439634495613809,0.1450593282420348,0.5109772221965841,0.3439634495613809,0.16701377263520323
0,0.5114868874078474,0.3431756106423896,0.1453375019497629,0.5114868874078474,0.3431756106423896,0.16831127676545782
1,0.2888025962076343,0.5120836795952229,0.1991137241971427,0.5120836795952229,0.2888025962076343,0.22328108338758862
0,0.5122955483130476,0.3296319175832226,0.1580725341037299,0.5122955483130476,0.3296319175832226,0.182663630729825
2,0.2262728840245199,0.2610788363928995,0.5126482795825806,0.5126482795825806,0.2610788363928995,0.2515694431896811
0,0.512671612906468,0.3516527741860628,0.1356756129074691,0.512671612906468,0.3516527741860628,0.16101883872040523
0,0.513442384763996,0.3866123040510425,0.0999453111849615,0.513442384763996,0.3866123040510425,0.12683008071295343
1,0.2870228936905362,0.5136361669802108,0.1993409393292529,0.5136361669802108,0.2870228936905362,0.22661327328967457
1,0.2862561801010883,0.5137422376343594,0.2000015822645522,0.5137422376343594,0.2862561801010883,0.22748605753327117
0,0.5139390318518863,0.3879852389781896,0.0980757291699242,0.5139390318518863,0.3879852389781896,0.12595379287369668
1,0.3920681576579374,0.5143465642682213,0.0935852780738412,0.5143465642682213,0.3920681576579374,0.12227840661028394
1,0.3806459084972125,0.5144008249408976,0.1049532665618899,0.5144008249408976,0.3806459084972125,0.13375491644368503
1,0.2889204121396556,0.5144251456594807,0.1966544422008636,0.5144251456594807,0.2889204121396556,0.22550473351982514
1,0.287975554050744,0.51450798986509,0.1975164560841658,0.51450798986509,0.287975554050744,0.22653243581434607
1,0.2881673104637561,0.5146784257151548,0.197154263821089,0.5146784257151548,0.2881673104637561,0.22651111525139866
1,0.2912813061230282,0.515107465645663,0.1936112282313087,0.515107465645663,0.2912813061230282,0.2238261595226348
1,0.3770808573039464,0.5158645706101395,0.107054572085914,0.5158645706101395,0.3770808573039464,0.13878371330619305
0,0.5161119591863177,0.3570340664826919,0.1268539743309903,0.5161119591863177,0.3570340664826919,0.15907789270362577
0,0.5166589383536677,0.3879539364485518,0.0953871251977804,0.5166589383536677,0.3879539364485518,0.1287050019051159
0,0.5173847885415073,0.3403829486199063,0.1422322628385863,0.5173847885415073,0.3403829486199063,0.17700183992160096
1,0.3876133327102,0.5175516195406756,0.0948350477491242,0.5175516195406756,0.3876133327102,0.12993828683047565
0,0.5187667749028477,0.400869669487671,0.0803635556094811,0.5187667749028477,0.400869669487671,0.11789710541517673
1,0.363611848414932,0.5188227049670998,0.1175654466179682,0.5188227049670998,0.363611848414932,0.15521085655216782
1,0.2871229308710869,0.519390285221717,0.1934867839071959,0.519390285221717,0.2871229308710869,0.23226735435063012
1,0.374921638958171,0.5199156581343631,0.1051627029074658,0.5199156581343631,0.374921638958171,0.14499401917619215
1,0.2858585518265839,0.519964355576731,0.1941770925966851,0.519964355576731,0.2858585518265839,0.23410580375014717
0,0.5200281388437841,0.3672416112395336,0.1127302499166823,0.5200281388437841,0.3672416112395336,0.1527865276042505
1,0.2857429042849957,0.5205929221929082,0.1936641735220959,0.5205929221929082,0.2857429042849957,0.2348500179079125
1,0.2871286383419033,0.5206940868183926,0.1921772748397042,0.5206940868183926,0.2871286383419033,0.2335654484764893
1,0.3654040819412944,0.5210890507292785,0.1135068673294271,0.5210890507292785,0.3654040819412944,0.15568496878798405
1,0.4030602321082436,0.5213129810640362,0.0756267868277201,0.5213129810640362,0.4030602321082436,0.11825274895579263
0,0.5214187297367266,0.3643357225166158,0.1142455477466575,0.5214187297367266,0.3643357225166158,0.15708300722011087
2,0.2241401615039711,0.2541996083896792,0.5216602301063497,0.5216602301063497,0.2541996083896792,0.26746062171667045
0,0.5231362320626676,0.3528385907076372,0.1240251772296952,0.5231362320626676,0.3528385907076372,0.1702976413550304
1,0.2892361505885951,0.5235058451366948,0.1872580042747099,0.5235058451366948,0.2892361505885951,0.23426969454809976
1,0.375544265782158,0.5235174462727187,0.1009382879451231,0.5235174462727187,0.375544265782158,0.14797318049056069
0,0.5235383899264654,0.2919927169468519,0.1844688931266826,0.5235383899264654,0.2919927169468519,0.23154567297961348
0,0.5237657824291534,0.3181204954793313,0.1581137220915152,0.5237657824291534,0.3181204954793313,0.2056452869498221
0,0.5238830304211982,0.3316072521385185,0.1445097174402832,0.5238830304211982,0.3316072521385185,0.19227577828267972
0,0.5244253135421244,0.32400197993024,0.1515727065276356,0.5244253135421244,0.32400197993024,0.2004233336118844
0,0.5269942253818453,0.3354120774681115,0.1375936971500431,0.5269942253818453,0.3354120774681115,0.19158214791373374
0,0.5270037085317082,0.3340356243539273,0.1389606671143645,0.5270037085317082,0.3340356243539273,0.19296808417778089
1,0.3900240376017831,0.52725491828024,0.0827210441179769,0.52725491828024,0.3900240376017831,0.13723088067845685
1,0.2834116100444652,0.5273875225367235,0.1892008674188113,0.5273875225367235,0.2834116100444652,0.2439759124922583
0,0.5296801157555268,0.3425799240197733,0.1277399602246998,0.5296801157555268,0.3425799240197733,0.18710019173575348
1,0.3607083114340062,0.5298044832788038,0.10948720528719,0.5298044832788038,0.3607083114340062,0.16909617184479758
1,0.357776061673644,0.5301050769156085,0.1121188614107474,0.5301050769156085,0.357776061673644,0.17232901524196448
1,0.2837656978630449,0.5301423736530654,0.1860919284838897,0.5301423736530654,0.2837656978630449,0.24637667579002048
1,0.3734436339012538,0.5302713814500585,0.0962849846486876,0.5302713814500585,0.3734436339012538,0.15682774754880469
0,0.5304245355886863,0.3109994283153128,0.1585760360960009,0.5304245355886863,0.3109994283153128,0.2194251072733735
0,0.5309278923736965,0.3906555379645359,0.0784165696617674,0.5309278923736965,0.3906555379645359,0.14027235440916064
1,0.2903062927583157,0.5310284403355723,0.1786652669061119,0.5310284403355723,0.2903062927583157,0.24072214757725657
1,0.2887079616728917,0.5310561278687146,0.1802359104583936,0.5310561278687146,0.2887079616728917,0.2423481661958229
0,0.5324748636764979,0.3291370566600472,0.1383880796634549,0.5324748636764979,0.3291370566600472,0.20333780701645066
0,0.5327416978984455,0.3305426147206617,0.1367156873808928,0.5327416978984455,0.3305426147206617,0.2021990831777838
0,0.5333744612517556,0.3675356143762092,0.0990899243720351,0.5333744612517556,0.3675356143762092,0.1658388468755464
1,0.3249147645705093,0.5344807404567754,0.1406044949727151,0.5344807404567754,0.3249147645705093,0.20956597588626613
0,0.5360584155762473,0.3210511404397742,0.1428904439839783,0.5360584155762473,0.3210511404397742,0.21500727513647316
0,0.536121402022918,0.2966322340879452,0.1672463638891368,0.536121402022918,0.2966322340879452,0.23948916793497282
1,0.3656854285979468,0.5361417834377752,0.098172787964278,0.5361417834377752,0.3656854285979468,0.1704563548398284
0,0.5361659153817491,0.3856944578298408,0.0781396267884101,0.5361659153817491,0.3856944578298408,0.15047145755190827
0,0.5367739440384364,0.3240577770350631,0.1391682789265006,0.5367739440384364,0.3240577770350631,0.21271616700337326
1,0.2824939796789472,0.5367740360744931,0.1807319842465595,0.5367740360744931,0.2824939796789472,0.25428005639554596
1,0.3574781645926244,0.5374119002595544,0.1051099351478212,0.5374119002595544,0.3574781645926244,0.17993373566693005
1,0.3853972484697853,0.5375122399992482,0.0770905115309664,0.5375122399992482,0.3853972484697853,0.15211499152946295
0,0.5377555055127096,0.3918318686268583,0.070412625860432,0.5377555055127096,0.3918318686268583,0.14592363688585125
0,0.5379027675861908,0.3601031371806956,0.1019940952331135,0.5379027675861908,0.3601031371806956,0.17779963040549523
0,0.5380679019732282,0.345278233346218,0.1166538646805538,0.5380679019732282,0.345278233346218,0.1927896686270102
1,0.3356511126280961,0.5383315949909024,0.1260172923810015,0.5383315949909024,0.3356511126280961,0.20268048236280634
1,0.3560861353216308,0.5384783144693568,0.1054355502090122,0.5384783144693568,0.3560861353216308,0.18239217914772599
0,0.5385180425455713,0.2949150821681164,0.1665668752863122,0.5385180425455713,0.2949150821681164,0.24360296037745494
1,0.2779991857457693,0.5386117321668061,0.1833890820874245,0.5386117321668061,0.2779991857457693,0.2606125464210368
1,0.3696466743352523,0.5386146623699971,0.0917386632947505,0.5386146623699971,0.3696466743352523,0.16896798803474483
1,0.363152485416142,0.5394050118547417,0.0974425027291162,0.5394050118547417,0.363152485416142,0.17625252643859968
0,0.5396858735846995,0.3205878894020864,0.1397262370132141,0.5396858735846995,0.3205878894020864,0.21909798418261317
0,0.5397343635116773,0.3414735900105945,0.1187920464777282,0.5397343635116773,0.3414735900105945,0.19826077350108273
0,0.5401577748947793,0.3166672097644559,0.1431750153407647,0.5401577748947793,0.3166672097644559,0.22349056513032345
1,0.3659518011036864,0.5404982843857513,0.0935499145105621,0.5404982843857513,0.3659518011036864,0.1745464832820649
1,0.3499784239294039,0.5406515130313092,0.1093700630392868,0.5406515130313092,0.3499784239294039,0.19067308910190528
0,0.5408920393819673,0.3165301896794014,0.1425777709386312,0.5408920393819673,0.3165301896794014,0.2243618497025659
1,0.2806581617128467,0.5408954468390751,0.1784463914480782,0.5408954468390751,0.2806581617128467,0.2602372851262284
1,0.2851410245432019,0.5410532447974863,0.1738057306593118,0.5410532447974863,0.2851410245432019,0.2559122202542844
1,0.2769600759883491,0.5411665440351928,0.1818733799764581,0.5411665440351928,0.2769600759883491,0.2642064680468437
2,0.2073715261844297,0.2509498413829573,0.5416786324326129,0.5416786324326129,0.2509498413829573,0.29072879104965565
0,0.5421702067845963,0.2873249225458513,0.1705048706695524,0.5421702067845963,0.2873249225458513,0.254845284238745
0,0.5422348188961064,0.3137222328039601,0.1440429482999335,0.5422348188961064,0.3137222328039601,0.22851258609214625
1,0.2756752389764246,0.5436909143253692,0.1806338466982062,0.5436909143253692,0.2756752389764246,0.2680156753489446
1,0.2803254027072651,0.5437258015378612,0.1759487957548735,0.5437258015378612,0.2803254027072651,0.2634003988305961
0,0.5438428030508299,0.3164215871264743,0.1397356098226958,0.5438428030508299,0.3164215871264743,0.2274212159243556
