cluster_hard_2.1,mu_2.1_0,mu_2.1_1,mu_2.1_2,_maxu,_second,_margin
1,0.3443968295659679,0.5001329258967334,0.1554702445372985,0.5001329258967334,0.3443968295659679,0.15573609633076552
1,0.3991117719848654,0.5041008866902621,0.0967873413248724,0.5041008866902621,0.3991117719848654,0.10498911470539668
1,0.4054371208831369,0.5045133612975601,0.0900495178193029,0.5045133612975601,0.4054371208831369,0.0990762404144232
1,0.3682745465215012,0.5046403436181376,0.1270851098603611,0.5046403436181376,0.3682745465215012,0.13636579709663638
1,0.3382651275609747,0.5067927126303082,0.1549421598087169,0.5067927126303082,0.3382651275609747,0.16852758506933352
0,0.5111768875740693,0.2208709320706388,0.2679521803552917,0.5111768875740693,0.2679521803552917,0.2432247072187776
1,0.2921554343700894,0.5122629501780945,0.195581615451816,0.5122629501780945,0.2921554343700894,0.22010751580800514
0,0.5136434389909192,0.2580420690332899,0.2283144919757906,0.5136434389909192,0.2580420690332899,0.25560136995762933
1,0.3457154709269868,0.5141856878299681,0.140098841243045,0.5141856878299681,0.3457154709269868,0.1684702169029813
1,0.2983001296290425,0.5146646594521392,0.1870352109188181,0.5146646594521392,0.2983001296290425,0.21636452982309673
1,0.3045821468328218,0.5154932355291898,0.1799246176379884,0.5154932355291898,0.3045821468328218,0.210911088696368
0,0.5176351917287492,0.3690913072833241,0.1132735009879266,0.5176351917287492,0.3690913072833241,0.14854388444542505
1,0.2982092704157446,0.519601689770661,0.1821890398135944,0.519601689770661,0.2982092704157446,0.22139241935491644
1,0.387964349633143,0.5197104490181839,0.0923252013486731,0.5197104490181839,0.387964349633143,0.13174609938504084
0,0.5201367578010886,0.2020802434740795,0.2777829987248318,0.5201367578010886,0.2777829987248318,0.24235375907625678
1,0.3477580088755949,0.5216277144788152,0.1306142766455899,0.5216277144788152,0.3477580088755949,0.1738697056032203
1,0.3045867085619649,0.5233130554194743,0.1721002360185608,0.5233130554194743,0.3045867085619649,0.21872634685750936
1,0.300213984280592,0.5240763770644585,0.1757096386549494,0.5240763770644585,0.300213984280592,0.22386239278386655
1,0.2851215141191522,0.5249694741591636,0.1899090117216841,0.5249694741591636,0.2851215141191522,0.2398479600400114
1,0.3197624239562455,0.5268198526319062,0.1534177234118482,0.5268198526319062,0.3197624239562455,0.20705742867566074
1,0.2950257915448804,0.5314057829764524,0.1735684254786673,0.5314057829764524,0.2950257915448804,0.23637999143157196
1,0.3074645344646359,0.532287397887031,0.1602480676483328,0.532287397887031,0.3074645344646359,0.22482286342239516
1,0.2534527132154391,0.5337902183989903,0.2127570683855706,0.5337902183989903,0.2534527132154391,0.2803375051835512
0,0.5348758224983934,0.3639284450277565,0.1011957324738501,0.5348758224983934,0.3639284450277565,0.17094737747063687
1,0.3645225540004906,0.5384439894221525,0.0970334565773567,0.5384439894221525,0.3645225540004906,0.17392143542166194
1,0.2525616851857254,0.539562507041138,0.2078758077731365,0.539562507041138,0.2525616851857254,0.28700082185541254
1,0.2866263093948991,0.540785895734226,0.1725877948708749,0.540785895734226,0.2866263093948991,0.2541595863393269
0,0.5442199841362495,0.357154685616394,0.0986253302473564,0.5442199841362495,0.357154685616394,0.18706529851985548
1,0.288662008374868,0.5470314516158185,0.1643065400093135,0.5470314516158185,0.288662008374868,0.25836944324095046
1,0.311426517793832,0.5537979447434048,0.134775537462763,0.5537979447434048,0.311426517793832,0.2423714269495728
1,0.3172275268151449,0.556485580480859,0.1262868927039961,0.556485580480859,0.3172275268151449,0.23925805366571418
1,0.3052785681929873,0.5578481963881181,0.1368732354188944,0.5578481963881181,0.3052785681929873,0.2525696281951308
1,0.2350450934707793,0.5619052058098243,0.2030497007193964,0.5619052058098243,0.2350450934707793,0.326860112339045
1,0.2947964326162459,0.5632121647453098,0.1419914026384443,0.5632121647453098,0.2947964326162459,0.2684157321290639
1,0.2909295677882213,0.563290658974358,0.1457797732374206,0.563290658974358,0.2909295677882213,0.2723610911861367
2,0.2212972164052271,0.2143782561780952,0.5643245274166776,0.5643245274166776,0.2212972164052271,0.3430273110114505
1,0.2913510413366104,0.5652519797519905,0.1433969789113991,0.5652519797519905,0.2913510413366104,0.2739009384153801
1,0.2586972284347069,0.5653161436689034,0.1759866278963898,0.5653161436689034,0.2586972284347069,0.3066189152341965
1,0.2905077918535482,0.5664631052360085,0.1430291029104432,0.5664631052360085,0.2905077918535482,0.2759553133824603
1,0.2980312316569234,0.5666890550237076,0.135279713319369,0.5666890550237076,0.2980312316569234,0.2686578233667842
1,0.2467357985871208,0.5675103894113325,0.1857538120015467,0.5675103894113325,0.2467357985871208,0.32077459082421167
1,0.283561823394885,0.5679059407164866,0.1485322358886284,0.5679059407164866,0.283561823394885,0.2843441173216016
0,0.5688309078340421,0.3342568609228045,0.0969122312431534,0.5688309078340421,0.3342568609228045,0.23457404691123762
1,0.2865520392089591,0.5710327736542175,0.1424151871368233,0.5710327736542175,0.2865520392089591,0.28448073444525834
1,0.2928359163835768,0.5737125145238052,0.133451569092618,0.5737125145238052,0.2928359163835768,0.2808765981402284
2,0.1544496168783779,0.271559325259736,0.573991057861886,0.573991057861886,0.271559325259736,0.30243173260215
1,0.2653761256254037,0.5764535651610951,0.1581703092135012,0.5764535651610951,0.2653761256254037,0.31107743953569145
1,0.2686125432043059,0.5771383427447658,0.1542491140509282,0.5771383427447658,0.2686125432043059,0.30852579954045994
1,0.2736282684773343,0.5781184275192589,0.1482533040034068,0.5781184275192589,0.2736282684773343,0.3044901590419246
1,0.3158932095333717,0.5787199650950267,0.1053868253716016,0.5787199650950267,0.3158932095333717,0.26282675556165497
1,0.2976123714454165,0.5793192910721097,0.1230683374824737,0.5793192910721097,0.2976123714454165,0.28170691962669314
2,0.2222395949113575,0.1983428249451751,0.5794175801434672,0.5794175801434672,0.2222395949113575,0.35717798523210975
1,0.3019856044021418,0.5802933161520465,0.1177210794458115,0.5802933161520465,0.3019856044021418,0.2783077117499047
0,0.5804542680021408,0.2290281706457183,0.1905175613521407,0.5804542680021408,0.2290281706457183,0.35142609735642255
1,0.2935366976126165,0.5818289352391766,0.1246343671482069,0.5818289352391766,0.2935366976126165,0.28829223762656003
0,0.5821737801363632,0.3257645206746292,0.0920616991890075,0.5821737801363632,0.3257645206746292,0.25640925946173404
1,0.2972448508874665,0.5828949520335169,0.1198601970790165,0.5828949520335169,0.2972448508874665,0.28565010114605044
1,0.232727370917214,0.5859485115161448,0.181324117566641,0.5859485115161448,0.232727370917214,0.35322114059893084
2,0.2079079565445001,0.2054071385132088,0.586684904942291,0.586684904942291,0.2079079565445001,0.37877694839779086
0,0.5869986711528318,0.3261119353898951,0.086889393457273,0.5869986711528318,0.3261119353898951,0.2608867357629367
1,0.2693467050953063,0.589545366133074,0.1411079287716197,0.589545366133074,0.2693467050953063,0.3201986610377677
1,0.287239365666352,0.5915508160646985,0.1212098182689493,0.5915508160646985,0.287239365666352,0.3043114503983465
1,0.2808582415908586,0.5934260989574587,0.1257156594516826,0.5934260989574587,0.2808582415908586,0.3125678573666001
2,0.1885855936845483,0.2138738687177732,0.5975405375976783,0.5975405375976783,0.2138738687177732,0.38366666887990514
1,0.283624760255655,0.5981033610529334,0.1182718786914116,0.5981033610529334,0.283624760255655,0.3144786007972784
1,0.283489153833777,0.5990161676106284,0.1174946785555946,0.5990161676106284,0.283489153833777,0.3155270137768514
1,0.2780840721157066,0.5995492480491803,0.1223666798351129,0.5995492480491803,0.2780840721157066,0.3214651759334737
