solar_power,solar_seas_ind,wind_power,wind_std,offshore_wind_potential,hydro_potential,geothermal_potential,evi,res_area,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0,st_0.4_const_ass,st_0.6_const_ass,st_0.8_const_ass,st_1_const_ass,st_0.4_thr_0.5,st_0.6_thr_0.5,st_0.8_thr_0.5,st_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
0.3287273447434403,-0.0374027160430718,-0.447342644689036,-0.3253608408630121,0.0,6.573312184815188,0.0,0.4581249139933736,0.0788824840138935,0.0002307860757221,0.0009437859388429,0.9938047614293596,0.0050206665560754,2,0.0461404907972095,0.0124025707785126,0.004714909304669,0.9367420291196088,3,0.8269057134341756,0.0171153349761889,0.0366903393813364,0.1192886122082989,0,0.1818886088773952,0.0636626158431566,0.7203009147451552,0.0341478605342928,2,0.1041718142476484,0.7487786830951939,0.0870713737712647,0.0599781288858929,1,0.1099204896184307,0.0707240552911864,0.5807058831759626,0.2386495719144203,2,1.0,1.0,1.0,1.0,0.9987640449438202,0.9943258426966293,0.9863483146067415,0.9762359550561797,0.029764989332462705,0.9887840948732842,0.2040317497246234,0.8906015383223993,0.4340275476315433,0.7076171012258767,0.6037539694881089,0.53841230586776,0.6012762713331873,0.6446068688475455,0.7845356729651328,0.34205631126154235
0.596846264713701,-0.3021050221671778,-0.4950246930595039,0.0754629895199315,0.7463630952429363,0.0,0.0,-0.8486543825175183,0.5856149031604725,0.0005349583363212,0.9955516375586716,0.0024580451952385,0.0014553589097686,1,0.0166874670873568,0.9566429030746568,0.0078310576367492,0.0188385722012372,1,0.0472278788065873,0.0260074273781972,0.8761133773430045,0.0506513164722109,2,0.0916976006513056,0.7809690495788851,0.0778309605001644,0.0495023892696448,1,0.7274994993822007,0.1169254385669491,0.0725702630333146,0.0830047990175354,0,0.625385130609058,0.0932701214198993,0.1270083403906574,0.1543364075803854,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999397590361446,0.9981927710843375,0.02362015990656944,0.9930935923634331,0.161227394354242,0.9378043308734196,0.3650332223911407,0.8254620608707937,0.5479864944877255,0.6892714489275795,0.6343162782414148,0.6105740608152516,0.7684419970917096,0.4710487230286726
0.0467867763585652,-0.0159647114944584,-0.6939276921853881,1.3663330786936048,0.0,7.246430467629511,8.185407652693963,0.781324030531789,-0.7451197574714409,0.7855833537184037,0.0346051002625865,0.1130255331912308,0.0667860128277788,0,0.1636972047299636,0.0975319277073362,0.5303980839822116,0.2083727835804886,2,0.242512827756324,0.3989016306464054,0.138755832050088,0.2198297095471824,1,0.2424287485622106,0.161716850224128,0.2507900214018355,0.3450643798118258,3,0.1063528916828205,0.1479481341245548,0.5758565848535864,0.1698423893390382,2,0.1866845509804402,0.3082437746483087,0.2529949338948026,0.2520767404764485,1,1.0,1.0,1.0,1.0,0.9807142857142858,0.9732142857142857,0.9657142857142859,0.9677777777777777,0.5288479645039971,0.672557820527173,0.855820539829142,0.32202530040172295,0.9501903655078416,0.1563888028900814,0.9754066282072533,0.09427435840999032,0.8223169850632204,0.4060141955145482,0.9890830003835696,0.05524884075350611
-0.3099807725016084,-0.3755241800954197,-0.9697675806926416,0.5441607755381703,0.0,7.822905145857795,8.707587735764134,0.9245931499705918,-0.7423552381791392,0.7674230524347659,0.0378834668344401,0.1203998268538597,0.0742936538769342,0,0.1688334497945914,0.1005026486917764,0.5199933920693426,0.2106705094442895,2,0.2426363759606662,0.3950560507204944,0.1408433272803818,0.2214642460384575,1,0.242232052853859,0.1635144626883631,0.2506891658102453,0.3435643186475324,3,0.1169088352476715,0.1614479105992747,0.5359978196651447,0.185645434487909,2,0.1882586326136723,0.3076546180885182,0.2530479184897274,0.251038830808082,1,1.0,1.0,1.0,1.0,0.9807142857142858,0.9732142857142857,0.9657142857142859,0.9677777777777777,0.5591698179490622,0.6470232255809062,0.8651806404231174,0.3093228826250531,0.9524983325333253,0.15241967475982818,0.9763064656890142,0.09287515283728709,0.8600004227524218,0.3503523851772357,0.9895026168347091,0.054606699598790776
-0.3004770934711201,-0.4131519918950667,-0.8799599889589417,0.3223557785893979,0.0,0.0,0.0,0.7305062850351198,-1.6425768936536966,0.004828648976229,0.958195280411866,0.0249454514274536,0.0120306191844515,1,0.061673334150225,0.827295063993307,0.0304439537752705,0.0805876480811974,1,0.1257759658530291,0.0639803046168087,0.6901418277140087,0.1201019018161535,2,0.165998049718976,0.5867020925653831,0.1549645267355119,0.0923353309801288,1,0.5586688965153466,0.1931712212997033,0.1179703231346663,0.1301895590502838,0,0.46777858747869,0.131530017522331,0.1875184361389609,0.2131729588600179,0,1.0,1.0,1.0,0.99,1.0,1.0,0.9999397590361446,0.9883132530120482,0.15287140142229008,0.9332498289844123,0.460165633657918,0.7467074159121097,0.6832237519436817,0.5643658618609796,0.8078092099820326,0.42070404284640706,0.8370735600536718,0.36549767521564325,0.9129265600299868,0.2546056286186721
0.4273993147825323,-0.0786813721143569,-0.4282506578400603,0.6788540235240925,0.2110788202924735,0.0,0.0,0.5965569464764897,-0.381731325111531,0.0008416858758688,0.9923665987809148,0.0045247758099987,0.0022669395332175,1,0.0231920461417617,0.9367074398431824,0.0108720451632026,0.0292284688518531,1,0.0657457565043879,0.0332170364167424,0.8359759861242781,0.0650612209545914,2,0.1108702788081719,0.7299811864228174,0.0998719875116539,0.0592765472573567,1,0.680817664187628,0.1405379012959526,0.0842631328207945,0.0943813016956246,0,0.5764901541420204,0.1031155633151702,0.1474025370132168,0.1729917455295924,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999397590361446,0.9981927710843375,0.03736084832529755,0.9878418229709162,0.21709025513623229,0.9074789709913292,0.4469438472825965,0.7702302296198903,0.6284229816686978,0.6191109076146455,0.6988068185525246,0.5402797628916755,0.820553685432397,0.40349840861242803
-1.0237406479572846,1.3863822756579869,0.4969831973954554,0.5605687227595171,0.1540787727426733,0.0,9.681993359923508,0.0672191596247911,-0.4306570420040365,0.9637126937521604,0.0172993919267492,0.0093668235369084,0.0096210907841817,0,0.0412328747777539,0.054717101410454,0.8668019971111071,0.037248026700685,2,0.0652426456206513,0.7734392340725756,0.0862980907875589,0.0750200295192139,1,0.107525656021877,0.1152553784960868,0.0926005262884729,0.6846184391935631,3,0.1256352180861772,0.1049288746109279,0.2139456948573327,0.5554902124455621,3,0.1587626617375573,0.5494302405095515,0.1365509258675816,0.1552561718853096,1,1.0,1.0,1.0,1.0,1.0,0.9814814814814815,0.9812962962962963,0.9805555555555556,0.14010935187144094,0.9464133018254112,0.3873010540417389,0.812084895700653,0.564468592664155,0.6871411432850167,0.6986562172749409,0.5693630606974763,0.8321897384659972,0.34154451758822935,0.8528422414088006,0.3906675787719942
0.1763367694229172,-0.0391252164873837,-0.0962543556956876,0.6270736490164182,0.0,7.1335475439033615,0.0,0.81130793375808,-0.9918726895365788,0.0005350854369016,0.0016889927801944,0.9881484974724242,0.0096274243104797,2,0.0552455254265682,0.0148850213284569,0.0066355521970731,0.9232339010479016,3,0.8189482959792975,0.0205313540931662,0.039252319905452,0.1212680300220844,0,0.1771063136456392,0.066887451798883,0.7167602399774724,0.0392459945780053,2,0.1151933876266753,0.7071438063717331,0.1064597432964109,0.0712030627051803,1,0.1154424904031813,0.0790965931437274,0.572409325435,0.2330515910180911,2,1.0,1.0,1.0,1.0,0.9987640449438202,0.9943258426966293,0.9863483146067415,0.9762359550561797,0.051428619793814974,0.9785210731619445,0.23778285433499483,0.8679883756213334,0.45177081552099196,0.6976802659572131,0.6154907149048041,0.5396539263318332,0.6640670595285084,0.5919504187450578,0.7997575958695717,0.3393577344169089
-0.0821071603302209,-0.4105474242980367,-0.7024688969996999,1.1949331551049018,0.0,7.515883419566076,8.076345471175163,0.6533825220064668,-1.2134988995726264,0.7427306605409848,0.0401788656416066,0.1392942035679615,0.0777962702494469,0,0.1725583901934874,0.1024837464988535,0.4976250027133039,0.2273328605943549,2,0.2544130068676325,0.378676086409053,0.1416417394560564,0.2252691672672581,1,0.2462138918699487,0.1636031278985054,0.25917062944862,0.3310123507829258,3,0.1137335567175176,0.1608160732591588,0.5500993593043967,0.1753510107189269,2,0.1878756021885488,0.2993784727371235,0.2583264621490416,0.254419462925286,1,1.0,1.0,1.0,1.0,0.9807142857142858,0.9732142857142857,0.9657142857142859,0.9677777777777777,0.5938805861115217,0.6034364569730233,0.8805529974752698,0.27029214211894903,0.958345501973695,0.12426307954142046,0.9789926401408345,0.07184172133430577,0.84771741139462,0.3747483485854698,0.9904697674347824,0.04105201058808189
-0.2387434160787278,-0.2414343428083011,-0.9171480520644328,0.8933196384939661,0.0,0.0,0.0,0.7959001914050537,-1.0899343966874864,0.0039773832121463,0.9645034414225078,0.021328483572605,0.0101906917927407,1,0.0562430188539936,0.8424730060135833,0.027271444988887,0.0740125301435358,1,0.1194449403125533,0.0596406566288454,0.7074642412052395,0.1134501618533616,2,0.1599434436226827,0.6023440951566519,0.1497726183433625,0.0879398428773029,1,0.5721024347340287,0.1884917344852695,0.1139255183185801,0.1254803124621216,0,0.4788059999183585,0.1277972286301,0.184086151434017,0.2093106200175243,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999397590361446,0.9981927710843375,0.13391507638576391,0.9431749578499028,0.43079271375165085,0.7684604758700475,0.6590976162496668,0.5880193008926863,0.7910763314280242,0.4424006515339692,0.8237338550098099,0.38361070024875915,0.9048776496431116,0.26949537990083416
0.1252074727139874,-0.17468841677105,-0.9061730082802568,-0.1987373724817364,0.0,6.811751677573216,0.0,0.7089441130541334,0.0588932866229868,0.0004049811151651,0.001460855470219,0.99059295366591,0.0075412097487061,2,0.0528913735712677,0.0148730695723578,0.0061049485827114,0.9261306082736628,3,0.8156951361307896,0.0199354883194353,0.0404563300473185,0.1239130455024566,0,0.1831598997169938,0.0684496375709476,0.7100705171461663,0.0383199455658922,2,0.1137616566604684,0.7188758719189181,0.0996025991767995,0.0677598722438137,1,0.1158719343919492,0.0768124493723566,0.5688851874381755,0.2384304287975185,2,1.0,1.0,1.0,1.0,0.9987640449438202,0.9943258426966293,0.9863483146067415,0.9762359550561797,0.042502140253228994,0.983051743917204,0.23102033378026227,0.8732392347023951,0.45642444535814186,0.691782090628333,0.6222101689167221,0.5269106174291724,0.6468250936093572,0.6051142152584497,0.8004022322673083,0.330454758640657
0.3250987119335564,0.0948049822938575,0.417974802605763,1.5386576455852217,0.0,6.7676617539673245,0.0,0.7322576321544186,-0.2486673609532184,0.0007538857636459,0.002628988728904,0.983478495340636,0.0131386301668142,2,0.067803958250899,0.0198454636229365,0.0083329376731757,0.9040176404529888,3,0.7880403995529065,0.0240768598447404,0.0480011909176091,0.1398815496847438,0,0.1962968074337492,0.0770384506610758,0.6829011941727998,0.043763547732375,2,0.1266280265643737,0.6848561742036527,0.1121708743979898,0.0763449248339836,1,0.1240725317692515,0.0831303028360914,0.5462508895049463,0.2465462758897106,2,1.0,1.0,1.0,1.0,0.9987640449438202,0.9943258426966293,0.9863483146067415,0.9762359550561797,0.06805430196317426,0.9703398651738219,0.2823172915341013,0.8362136822020898,0.5037434829003177,0.6481588498681627,0.6596554333614276,0.4866043867390506,0.6944582058430682,0.5582281476392791,0.8232163520196427,0.2997046136152357
-0.2304910179608049,-0.3149134115768508,-0.8789243097820628,0.0149251231167991,0.0,0.0,0.0,0.6847765083098917,-1.1416230614215626,0.0025250962136738,0.9776063947595186,0.0132477264299918,0.0066207825968158,1,0.0442775383784008,0.8783665668176722,0.0211388972257907,0.0562169975781361,1,0.1004693535262491,0.0510369926934935,0.7501428309001671,0.0983508228800902,2,0.1458256118635409,0.6417099239298613,0.1331663936769006,0.0792980705296971,1,0.6058908244745556,0.1729334849207472,0.1047462721222822,0.1164294184824149,0,0.5075269740374184,0.1208016441245968,0.1723224652880501,0.1993489165499344,0,1.0,1.0,1.0,0.995,1.0,1.0,0.9999397590361446,0.9932530120481927,0.0921500277971578,0.9643586683295268,0.35727595826394076,0.8221495692395361,0.5961726025390045,0.649673477373918,0.746527994280337,0.49588431206632033,0.7889846313423625,0.43295733955380833,0.8829538832373766,0.30817805748748406
-1.2251625035274964,1.9271904775973052,-0.1560984249235868,-1.2698423550724491,2.85470433090158,7.256886408580945,0.0,-0.3647914400710285,0.4596744664172957,0.0039868301256485,0.0102317343383545,0.1266220037313868,0.8591594318046099,3,0.7283450206187809,0.0441448916140332,0.0229814136480836,0.204528674119102,0,0.2686238189059833,0.052358387081344,0.0884824131305086,0.5905353808821638,3,0.4748775377721697,0.1294784567883122,0.3117043268797555,0.0839396785597624,0,0.2098976179141512,0.4516592370431009,0.1969765162523352,0.1414666287904125,1,0.1758017166541088,0.1291660701788937,0.3263771524365579,0.3686550607304396,3,1.0,1.0,1.0,1.0,0.9987640449438202,0.9943258426966293,0.9863483146067415,0.9762359550561797,0.33254293240402194,0.7325374280732231,0.5625951991586451,0.5238163464996789,0.7452566404495758,0.32191156197618054,0.8581533610197936,0.16317321089241416,0.9257462073154202,0.2417616191289497,0.9401290957410788,0.04227790829388167
-1.3454431428946707,2.4055801170274203,0.1583546753096148,0.4091211509496333,3.585556758302743,3.58484942235238,9.954125767836208,-0.5618206872609876,0.4595144382287328,0.9632392482225316,0.0105006331917511,0.0109827205158241,0.0152773980698928,0,0.0709932350906703,0.0524158405115443,0.8226115121799802,0.0539794122178049,2,0.1021296799795649,0.6680295946955237,0.0997936582399518,0.1300470670849595,1,0.1674358505379435,0.1338869557457518,0.1365518178328655,0.562125375883439,3,0.1342436185161052,0.1359070561886431,0.3569684187779496,0.372880906517302,3,0.1719092911530682,0.4526190401554413,0.1745353024803195,0.2009363662111709,1,0.525,0.5,0.5,0.525,0.5269642857142858,0.5019444444444444,0.5019230769230769,0.5256451612903227,0.14235742757943695,0.9479618501526388,0.47648340960081387,0.7516182770893098,0.7197429765100956,0.5379825276105642,0.8397431626429217,0.3946895253454955,0.9207115479087086,0.015912487739352388,0.9295419888921216,0.2516826739442704
-0.1746978560323156,-0.0242882473813093,-0.5680769168057459,2.043434644120434,0.0,7.038726970467546,0.0,0.7177041481849193,-0.827490167548471,0.0017066060571585,0.0051103373989764,0.9691486033749496,0.0240344531689153,2,0.0903166946401348,0.0284226279220399,0.0131054594464839,0.8681552179913411,3,0.7473002616261852,0.0321910813590017,0.0599902297797164,0.1605184272350966,0,0.210301172002542,0.0900961256828687,0.6456418044351284,0.0539608978794608,2,0.142095189902413,0.6355303143387232,0.1330037766564971,0.0893707191023668,1,0.1361735855868987,0.0946711008551336,0.5165644955143122,0.2525908180436554,2,1.0,1.0,1.0,1.0,0.9987640449438202,0.9943258426966293,0.9863483146067415,0.9762359550561797,0.11384208920583691,0.9451141502060343,0.35916879893250436,0.7778385233512063,0.5703847693598766,0.5867818343910887,0.7103604394963835,0.4353406324325864,0.7570493032624209,0.4934351244363102,0.853685375148202,0.26397367747065675
1.0557720208186738,-0.2090218772686948,-0.2379643256072,0.6822560166830127,0.0,5.803364367960479,0.0,-0.2504044810063681,0.1164353287389088,0.0004020439655338,0.0022877893566999,0.9914987732286048,0.0058113934491613,2,0.0526656956795985,0.0226208697048474,0.0070030835900781,0.9177103510254758,3,0.784989361316332,0.0230702222656965,0.0572627759621222,0.134677640455849,0,0.2044294320090466,0.0886026453245932,0.6645554469380753,0.0424124757282847,2,0.1357066001342585,0.69317057484851,0.0995678093646091,0.0715550156526222,1,0.132074434149487,0.0785306724204547,0.528417083699307,0.2609778097307514,2,1.0,1.0,1.0,0.995,0.9987640449438202,0.9943258426966293,0.9863483146067415,0.971629213483146,0.03998816778997088,0.9856873797794435,0.2555710522574172,0.8650446553458773,0.5127191432447451,0.650311720860483,0.6815823451858531,0.4601260149290287,0.6805768092643545,0.5574639747142515,0.8330199019456582,0.26743927396855555
-0.3828264900015508,-0.4563622962208172,-0.8003193306070474,0.7105798803311266,0.0,6.845130577010618,7.590988064895852,0.8292642545268992,-1.521837146007809,0.7590243948590006,0.038607993487157,0.1317666150573826,0.0706009965964596,0,0.1674671486142077,0.1017160568105412,0.5075413147511815,0.2232754798240695,2,0.2519271161127608,0.3829608090341272,0.1413246304611626,0.2237874443919492,1,0.2467084147684365,0.1631882973516075,0.2570652836516865,0.3330380042282693,3,0.1088619222504412,0.1531486313037773,0.5692914573464642,0.1686979890993172,2,0.1872602361842612,0.3003988216511985,0.2566415277965623,0.2556994143679779,1,1.0,1.0,1.0,1.0,0.9807142857142858,0.9732142857142857,0.9657142857142859,0.9677777777777777,0.5692285603080215,0.627257779801618,0.8733415083715033,0.284265834927112,0.9568222386967677,0.1310336929213664,0.9785043779194526,0.07597272057658278,0.8293479660024119,0.40059346824714703,0.9902256591387407,0.043757293854636226
