solar_power,solar_seas_ind,wind_power,wind_std,offshore_wind_potential,hydro_potential,geothermal_potential,evi,res_area,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_0.8_const_ass,st_1_const_ass,st_1.2_const_ass,st_1.4_const_ass,st_0.8_thr_0.5,st_1_thr_0.5,st_1.2_thr_0.5,st_1.4_thr_0.5,fuz_1.5_entropy,fuz_1.8_entropy,fuz_2.1_entropy,fuz_2.4_entropy,fuz_2.7_entropy,fuz_3.0_entropy,fuz_1.5_gap,fuz_1.8_gap,fuz_2.1_gap,fuz_2.4_gap,fuz_2.7_gap,fuz_3.0_gap
-0.85110552589788,2.0807013027302603,-0.3961066402520745,-0.1433499060771251,3.4492673730601413,5.803784355413415,0.0,-0.3784333102954395,0.6289666952811658,0.0822044590148927,0.9177955409851072,1,0.202338758895421,0.797661241104579,1,0.2867661135012746,0.7132338864987254,1,0.3420076822457579,0.657992317754242,1,0.6202289487293887,0.3797710512706113,0,0.4069438180917289,0.593056181908271,1,1.0,1.0,0.99,0.975,0.9467500000000001,0.9182278481012659,0.8837820512820509,0.844423076923077,0.40989950317451646,0.7265810241785499,0.864507101660352,0.9267269740023276,0.9578801623780927,0.974867821000916,0.8355910819702145,0.5953224822091581,0.4264677729974508,0.31598463550848416,0.24045789745877744,0.18611236381654211
-0.3350338404022348,0.4331975394881513,-0.4643954290990202,-0.2837428046201833,2.8977871896692533,5.799791585939497,0.0,0.6176649099398216,-2.0790160213493336,0.0484923975925206,0.9515076024074792,1,0.1516637325811566,0.8483362674188433,1,0.2397868575078227,0.7602131424921773,1,0.3030988725635073,0.6969011274364927,1,0.6515342530599545,0.3484657469400455,0,0.3819638167030183,0.6180361832969817,1,1.0,1.0,0.995,0.975,0.9467500000000001,0.9182278481012659,0.8875641025641025,0.8439102564102564,0.27995792132461433,0.6139881831257075,0.7946856511745406,0.8850460157953212,0.9326903684889499,0.9594172046585734,0.9030152048149587,0.6966725348376867,0.5204262849843546,0.39380225487298537,0.303068506119909,0.2360723665939634
0.1009909182084428,-0.3279087219105646,-1.4361150736656256,1.010673626665348,0.0,6.049327116834366,0.0,1.2090379941292873,-1.4431265853664792,0.0621647634634706,0.9378352365365292,1,0.1729345566834711,0.8270654433165288,1,0.2591026904505211,0.7408973095494787,1,0.3185906943377166,0.6814093056622833,1,0.639408865095364,0.360591134904636,0,0.3914624921689443,0.6085375078310556,1,1.0,1.0,1.0,0.99,0.9467500000000001,0.9182278481012659,0.8909615384615385,0.852820512820513,0.33597894827379077,0.6643739762172601,0.8253892991478268,0.9028423009544437,0.9431727817741066,0.9657368635652416,0.8756704730730587,0.6541308866330576,0.48179461909895765,0.3628186113245667,0.278817730190728,0.21707501566211135
0.7431810383313487,0.2326030073959346,-0.2944517089842,-0.0118266954673266,2.426872241005833,5.710069119949546,4.262626848728777,-0.390984595707295,0.4728087197412025,0.0904548946478316,0.9095451053521684,1,0.2014383036861953,0.7985616963138047,1,0.2795708530260679,0.720429146973932,1,0.3331834930769023,0.6668165069230977,1,0.6286914183347726,0.3713085816652274,0,0.3994816241076325,0.6005183758923676,1,1.0,1.0,1.0,0.98,0.9467500000000001,0.9182278481012659,0.8909615384615385,0.8437974683544305,0.43798637629301834,0.7247953923085539,0.8548654085542429,0.9181459209087531,0.9516715598875511,0.9706465562275634,0.8190902107043367,0.5971233926276094,0.44085829394786413,0.33363301384619537,0.2573828366695452,0.20103675178473507
0.0002874309524127,0.3786397822718084,-0.0992416256028174,0.0796568236963349,3.5557445012765587,5.476027624872034,0.0,-0.4294964885754682,-2.0790160213493336,0.075245470344289,0.9247545296557108,1,0.1913867667969163,0.8086132332030835,1,0.27621454361153,0.7237854563884699,1,0.3330199212837206,0.6669800787162793,1,0.6276134323076181,0.3723865676923819,0,0.4009548997324164,0.5990451002675836,1,1.0,0.995,0.985,0.96,0.9467500000000001,0.9146835443037974,0.8745569620253165,0.8330769230769229,0.38520062324442755,0.7043634713505491,0.8502414453306649,0.9179821031005111,0.9524869524496883,0.9715064350919823,0.8495090593114218,0.6172264664061673,0.44757091277693994,0.3339601574325587,0.25522686461523625,0.19809020053516724
-1.0164699556583727,1.2897561179511254,-0.6772590392626852,0.3692115557618488,2.7283539434281496,5.797666252944979,2.961284149914645,-0.0448448910697756,-2.0790160213493336,0.0454509418746812,0.9545490581253188,1,0.1390968435297203,0.8609031564702796,1,0.2234050833332002,0.7765949166667998,1,0.2876492516404924,0.7123507483595076,1,0.6646017769269622,0.3353982230730377,0,0.371344968173941,0.628655031826059,1,1.0,1.0,0.995,0.995,0.9467500000000001,0.9182278481012659,0.8867948717948716,0.8559615384615384,0.26674915951762,0.5818686304327185,0.7663365243246075,0.865665238350359,0.9203468975461951,0.9516991998427773,0.9090981162506375,0.7218063129405593,0.5531898333335996,0.42470149671901525,0.3292035538539245,0.25731006365211795
0.891545115880868,-0.2312576352540773,-0.8420218648293112,0.7632703785156777,0.0,4.795644981332722,0.0,0.2533525945250002,-1.1603269413241686,0.0677135483426276,0.9322864516573725,1,0.185783361427467,0.8142166385725329,1,0.2714183931941902,0.7285816068058097,1,0.3278607263713406,0.6721392736286594,1,0.6330189980336902,0.3669810019663098,0,0.3956627470691407,0.6043372529308594,1,0.995,0.98,0.925,0.885,0.9420624999999999,0.9018987341772152,0.8287341772151898,0.7812179487179487,0.3573325408210125,0.6925667640917402,0.8434925863203543,0.9127257400176093,0.9483257887999484,0.9683568542350044,0.8645729033147449,0.6284332771450659,0.45716321361161955,0.3442785472573188,0.26603799606738043,0.2086745058617187
-0.0392382150473021,0.4301940162312178,0.357569386840576,-0.0880253514241279,3.216446862830124,4.829395259127184,2.927698993455545,-0.0544762770820757,0.0987717374259526,0.0554081470189835,0.9445918529810164,1,0.1567518152526434,0.8432481847473565,1,0.2393235214060407,0.7606764785939591,1,0.2993371275812101,0.7006628724187899,1,0.6567109812529626,0.3432890187470375,0,0.3763867931099343,0.6236132068900657,1,1.0,0.995,0.97,0.955,0.9467500000000001,0.9135443037974684,0.8646835443037973,0.829551282051282,0.3089406032478545,0.6264819247211258,0.7939135081942087,0.8804790990373275,0.9279313498653218,0.9554501055260022,0.8891837059620329,0.6864963694947132,0.5213529571879184,0.40132574483757977,0.3134219625059251,0.24722641378013144
-1.2064084351691649,2.72102129955394,-0.56625152673086,0.8706041595685218,2.4252034882069986,5.733305253853134,0.0,-0.5856364253653767,-0.1996944601699271,0.0662798363350951,0.9337201636649048,1,0.1802012500753607,0.8197987499246393,1,0.2669176405905646,0.7330823594094353,1,0.3258232102158163,0.6741767897841836,1,0.6331512741396406,0.3668487258603595,0,0.3966692803159048,0.6033307196840951,1,1.0,1.0,1.0,0.99,0.9467500000000001,0.9182278481012659,0.8909615384615385,0.8512820512820514,0.35188479676421447,0.6805171079436796,0.8370067889205639,0.9106019273629509,0.9482216935656319,0.9689688738180154,0.8674403273298097,0.6395974998492786,0.4661647188188707,0.3483535795683673,0.26630254827928107,0.20666143936819031
-0.0106645527885043,-0.2649730601514773,-0.6583679599535971,1.2550926115896206,0.0,5.074762262426644,2.2917787482999152,1.0280569017956955,0.0442012818273713,0.0387903625385998,0.9612096374614,1,0.1305176071055478,0.8694823928944523,1,0.2136922099510478,0.7863077900489522,1,0.2769292711953068,0.7230707288046931,1,0.6755147778763355,0.3244852221236644,0,0.3609708806710082,0.6390291193289918,1,1.0,0.995,0.98,0.965,0.9467500000000001,0.9137974683544302,0.8713924050632912,0.837371794871795,0.23671829027816335,0.558856017627271,0.748481241537908,0.8512329121058652,0.9091924445394206,0.9434861430152353,0.9224192749228002,0.7389647857889045,0.5726155800979045,0.44614145760938634,0.35102955575267114,0.27805823865798357
0.4241603436809736,-0.0097096060287694,-0.0052186789543774,-0.4775925023075582,3.3721220980292745,0.0,2.217260566027164,0.0987632626523418,0.3617321768027012,0.9458069037571,0.0541930962429,0,0.8436833552728467,0.1563166447271534,0,0.7591684983838785,0.2408315016161215,0,0.6983873675675424,0.3016126324324576,0,0.3457578612295645,0.6542421387704355,1,0.6210884473704262,0.3789115526295737,0,1.0,0.99,0.955,0.935,0.9756818181818182,0.9535555555555556,0.9031521739130434,0.8748913043478261,0.3039487081163486,0.6254245248372085,0.7964203053351725,0.8832532450325247,0.9302222981323663,0.9572696571587266,0.8916138075141999,0.6873667105456933,0.5183369967677569,0.39677473513508477,0.308484277540871,0.24217689474085252
-1.1141539051195828,2.256298903334037,-0.923819935311746,0.8850214824021568,1.711282518273279,5.679592633453511,2.6495486551257343,-0.533126982921414,-2.0790160213493336,0.0508770546840466,0.9491229453159534,1,0.1491118212346689,0.850888178765331,1,0.2337393957445831,0.766260604255417,1,0.2965972002598618,0.7034027997401382,1,0.6572983132685586,0.3427016867314414,0,0.3771821639802244,0.6228178360197756,1,1.0,1.0,1.0,0.995,0.9467500000000001,0.9182278481012659,0.8909615384615385,0.8555769230769231,0.290111004328679,0.6076131666893321,0.7844731700309524,0.8770914821478563,0.9273806000156768,0.9560275382555571,0.8982458906319069,0.701776357530662,0.5325212085108338,0.4068055994802764,0.3145966265371172,0.24563567203955117
-0.4691752725312774,2.7287865870763937,0.8027844945532441,0.3668920426755701,3.342106695991744,5.009252590998981,0.0,-0.9534585335108634,-0.6902871315778947,0.1129946286103165,0.8870053713896834,1,0.2387830429850811,0.7612169570149188,1,0.317373871749756,0.6826261282502439,1,0.3662386300771056,0.6337613699228943,1,0.6011657113344331,0.3988342886655669,0,0.4219771996050456,0.5780228003949545,1,1.0,0.99,0.97,0.935,0.9467500000000001,0.9092405063291137,0.8631645569620253,0.8155769230769231,0.5088831035997556,0.7930106587187107,0.9015027453563998,0.9477401692856731,0.9702646114290251,0.9823630335786632,0.7740107427793669,0.5224339140298376,0.3652522565004879,0.2675227398457887,0.20233142266886617,0.15604560078990887
-1.202767787180936,2.4320701453368763,-0.5672973155249958,0.4403059521539099,2.716863552742631,5.767466097233156,2.414433278215685,-0.7129111423521299,-2.0790160213493336,0.062205540664501,0.9377944593354988,1,0.1670812765273435,0.8329187234726564,1,0.251381082177346,0.7486189178226541,1,0.3117613602747552,0.6882386397252448,1,0.6448277726573203,0.3551722273426796,0,0.3872620790878331,0.6127379209121668,1,1.0,1.0,1.0,1.0,0.9467500000000001,0.9182278481012659,0.8909615384615385,0.8591025641025641,0.3361385771960983,0.6509842237165435,0.8134597588194359,0.8951961946145743,0.938602659595059,0.963009923052605,0.8755889186709978,0.6658374469453129,0.4972378356453081,0.3764772794504896,0.28965554531464066,0.22547584182433372
0.5814862157678246,-0.0203444774698105,-0.4739494568267866,0.9014334573593682,0.3802629263918253,4.652651417144017,3.744584895554424,-0.3077409425842399,0.182870453364373,0.0886957826431331,0.9113042173568668,1,0.1999240560659726,0.8000759439340274,1,0.2767914194901151,0.7232085805098848,1,0.3293383113608562,0.6706616886391438,1,0.6330022441385889,0.3669977558614111,0,0.3951574882877282,0.6048425117122719,1,1.0,0.975,0.95,0.915,0.9467500000000001,0.8988607594936707,0.8484810126582281,0.7959493670886076,0.43210146216819106,0.7217761810117146,0.851041971520972,0.9142488998266218,0.9483389655942953,0.9680473291155421,0.8226084347137337,0.6001518878680547,0.4464171610197697,0.3413233772782876,0.26600448827717776,0.2096850234245437
0.4381307846492205,-0.3548385003071862,0.1199017950672415,0.6384462332783155,0.3068396433803194,4.954213803021572,1.8349638394516872,1.1301057802417522,-0.1072685101901154,0.0248929270288997,0.9751070729711002,1,0.1038525729765643,0.8961474270234356,1,0.1851808487013502,0.8148191512986499,1,0.2504644915000899,0.74953550849991,1,0.6988824763357342,0.3011175236642657,0,0.3408672538889132,0.6591327461110867,1,1.0,0.975,0.945,0.915,0.9467500000000001,0.8974683544303796,0.8460759493670886,0.8023076923076923,0.168094668020718,0.4810903322271123,0.6912806000635259,0.8120134963685288,0.8826526649055839,0.9256461905715992,0.9502141459422005,0.7922948540468713,0.6296383025972997,0.4990710169998201,0.3977649526714685,0.31826549222217354
-0.4577316305822859,2.0238196538308117,0.0001259348343305,-0.0501083305411067,3.027081386117135,0.0,0.0,-0.0646507550280312,-2.0790160213493336,0.8324338987666269,0.1675661012333731,0,0.7319124854420836,0.2680875145579164,0,0.6704233291617514,0.3295766708382486,0,0.629915877764561,0.370084122235439,0,0.3986572741671839,0.601342725832816,1,0.5800657952229216,0.4199342047770785,0,0.99,0.98,0.96,0.935,0.9563333333333334,0.9448888888888888,0.9145555555555556,0.8728260869565218,0.6521066484505106,0.8387069338678114,0.914493274660002,0.9507366620723633,0.9701597293010444,0.9814232437729801,0.6648677975332538,0.46382497088416724,0.3408466583235028,0.259831755529122,0.20268545166563212,0.16013159044584307
-1.0999982548835032,1.5780901824046103,-1.025040320908384,0.1277191287604684,1.1800712550365955,5.738229486773922,0.0,-0.3201119052676057,-2.0790160213493336,0.0454767414233421,0.954523258576658,1,0.1470678951430503,0.8529321048569498,1,0.2355279094130973,0.7644720905869026,1,0.2995565444778031,0.700443455522197,1,0.6543966019177159,0.345603398082284,0,0.3796761163401784,0.6203238836598215,1,1.0,0.995,0.985,0.965,0.9467500000000001,0.9148101265822782,0.8759493670886076,0.839679487179487,0.26686247135121244,0.6024538076563816,0.787523915925553,0.8807481468678483,0.9300801062750144,0.9578129520861485,0.9090465171533159,0.7058642097138995,0.5289441811738053,0.4008869110443939,0.30879320383543185,0.2406477673196431
-0.9912153645026988,1.4201574009749658,-0.921654613229121,0.6408750089361465,1.5911987040621025,5.496767474928272,2.284193197485831,-0.2588895859191713,-2.0790160213493336,0.0274651563713079,0.972534843628692,1,0.1059635846654633,0.8940364153345367,1,0.188928156412913,0.811071843587087,1,0.2571629582268563,0.7428370417731437,1,0.6900689083320855,0.3099310916679145,0,0.3505643981911688,0.6494356018088312,1,1.0,1.0,1.0,0.985,0.9467500000000001,0.9182278481012659,0.8909615384615385,0.8509615384615384,0.18151592458901988,0.4876195522055583,0.6992238536122155,0.8224349894311905,0.8930938995339036,0.9345711010361009,0.9450696872573842,0.7880728306690734,0.6221436871741739,0.4856740835462874,0.38013781666417096,0.2988712036176624
-1.0575849003227813,1.776493975305468,0.1987327936188542,0.3331084237014401,2.852100901249755,5.428370939980714,0.0,-0.5851843493032057,-0.0774958745677845,0.0531240177366621,0.946875982263338,1,0.162430295187429,0.837569704812571,1,0.2512193517309432,0.7487806482690568,1,0.3128690630341735,0.6871309369658266,1,0.6437542666217128,0.3562457333782873,0,0.3879884225526769,0.612011577447323,1,1.0,0.995,0.99,0.98,0.9467500000000001,0.9143037974683543,0.8786075949367088,0.8410126582278482,0.2995221838255682,0.6400920207688793,0.8132050373381684,0.896457585808786,0.9395226708736831,0.9634891298733267,0.8937519645266759,0.675139409625142,0.4975612965381136,0.3742618739316531,0.28750853324342546,0.22402315489464614
-0.5498245077353234,2.2989459339715523,0.1427575814953189,-0.3187805718396553,2.5617595403852835,4.504945795297129,1.639752495933465,-0.000779091145396,-1.4391808516558786,0.0428174449927454,0.9571825550072546,1,0.1398605446476907,0.8601394553523092,1,0.2256359730680622,0.7743640269319377,1,0.2890886394182247,0.7109113605817754,1,0.6644193138887837,0.3355806861112163,0,0.3704935629332483,0.6295064370667517,1,1.0,0.995,0.965,0.935,0.9467500000000001,0.9144303797468354,0.8638461538461538,0.8131410256410257,0.2550641943067514,0.5838734740974182,0.7703259054645684,0.8675410699659994,0.9205268106066045,0.951050309696305,0.9143651100145092,0.7202789107046185,0.5487280538638755,0.4218227211635507,0.32883862777756745,0.2590128741335034
-1.1682853657718253,1.8923323908394016,0.3773427616289292,0.103059319834062,2.6978206975957306,5.006166512541617,0.0,-0.0701730219694998,0.4109868798506504,0.0642253382519831,0.9357746617480168,1,0.1814720625285438,0.8185279374714562,1,0.2694224220033698,0.7305775779966301,1,0.3279453592257551,0.6720546407742449,1,0.6317386533435896,0.3682613466564103,0,0.3974570869417072,0.6025429130582927,1,1.0,1.0,0.99,0.965,0.9467500000000001,0.9182278481012659,0.8840384615384616,0.8444805194805196,0.34399443757031145,0.6832868015388777,0.8406346266880019,0.9128133688823431,0.9493277477330966,0.9694436363122556,0.8715493234960338,0.6370558749429125,0.46115515599326035,0.34410928154848985,0.2634773066871793,0.20508582611658543
0.8582221433888206,-0.3313894567205717,-0.3289670002994208,-0.7230130852563009,1.0505188583926326,0.0,0.0,-0.8373202590660737,0.5055859353550947,0.9914083055101038,0.0085916944898962,0,0.9416743458378468,0.0583256541621532,0,0.8648597210671957,0.1351402789328044,0,0.7897107070854329,0.2102892929145672,0,0.273007300250193,0.7269926997498071,1,0.6772662513216294,0.3227337486783706,0,1.0,1.0,1.0,1.0,0.9756818181818182,0.9622222222222222,0.9408695652173915,0.927391304347826,0.07130523229261068,0.3207622196074952,0.5713687497217912,0.7420353489544262,0.845746900945592,0.9073295705690901,0.9828166110202077,0.8833486916756936,0.7297194421343913,0.5794214141708657,0.4539853994996141,0.3545325026432588
0.6759688759823507,-0.4754196279961049,0.1042143879823851,-1.3174521212460075,1.5067008468979188,0.0,0.0,0.0706588844545397,0.2571792075102093,0.9883814320271496,0.0116185679728502,0,0.9332461571416651,0.0667538428583349,0,0.8553476435817765,0.1446523564182234,0,0.7815744382899764,0.2184255617100236,0,0.2793462896743812,0.7206537103256188,1,0.6724760456696379,0.3275239543303621,0,1.0,0.995,0.995,0.985,0.9756818181818182,0.958222222222222,0.9370652173913043,0.9071276595744682,0.09134175734191065,0.35369115765277187,0.5962944186796325,0.7572821867521783,0.8545585546380906,0.912376581607445,0.9767628640542994,0.8664923142833303,0.7106952871635531,0.5631488765799528,0.44130742065123757,0.34495209133927585
-0.1018862764308834,-0.0917050761495695,-0.0898730173903562,0.2959865617481111,2.730404234466825,5.381611010302692,1.80734090083978,0.4362543561113297,-1.488864197482166,0.0172730502290494,0.9827269497709504,1,0.0819287085329166,0.9180712914670834,1,0.1605102413279432,0.8394897586720569,1,0.2300154805612519,0.7699845194387481,1,0.7139292400507002,0.2860707599492998,0,0.330389951456902,0.669610048543098,1,1.0,0.995,0.985,0.97,0.9467500000000001,0.9148101265822784,0.8760759493670885,0.84,0.12584274047891766,0.40893891992389125,0.6355288177346381,0.7780382886625146,0.8635913528264052,0.9153242882486454,0.9654538995419011,0.8361425829341669,0.6789795173441137,0.5399690388774963,0.42785848010140043,0.33922009708619605
-0.741680130087359,0.3379423861019677,0.5035788050220653,-1.2325556374303417,3.124382932553456,4.476299310797671,2.48211870601114,0.092162468657594,-0.0071338177420272,0.0877040821809075,0.9122959178190924,1,0.204675205880012,0.7953247941199879,1,0.2848204045355801,0.7151795954644198,1,0.3379572059247781,0.6620427940752218,1,0.6250066925214862,0.3749933074785138,0,0.4021026426320536,0.5978973573679464,1,0.995,0.975,0.955,0.93,0.9421875000000002,0.8993670886075947,0.8589743589743588,0.8141025641025642,0.4287595549886364,0.7311805322783044,0.8619360959184891,0.9228504639502072,0.9544290706261539,0.9721672811164586,0.8245918356381848,0.5906495882399759,0.4303591909288397,0.3240855881504437,0.25001338504297244,0.19579471473589277
